WlsPositionXEcefMeters,WlsPositionYEcefMeters,WlsPositionZEcefMeters,utcTimeMillis
-2687662.8239400247,-4309373.939589032,3845358.80811028,1607641153431
-2687662.8239400247,-4309373.939589032,3845358.80811028,1607641153431
-2687662.8239400247,-4309373.939589032,3845358.80811028,1607641153431
-2687662.8239400247,-4309373.939589032,3845358.80811028,1607641153431
-2687662.8239400247,-4309373.939589032,3845358.80811028,1607641153431
-2687662.8239400247,-4309373.939589032,3845358.80811028,1607641153431
-2687662.8239400247,-4309373.939589032,3845358.80811028,1607641153431
-2687662.8239400247,-4309373.939589032,3845358.80811028,1607641153431
-2687662.8239400247,-4309373.939589032,3845358.80811028,1607641153431
-2687662.8239400247,-4309373.939589032,3845358.80811028,1607641153431
-2687662.8239400247,-4309373.939589032,3845358.80811028,1607641153431
-2687662.8239400247,-4309373.939589032,3845358.80811028,1607641153431
-2687662.8239400247,-4309373.939589032,3845358.80811028,1607641153431
-2687662.8239400247,-4309373.939589032,3845358.80811028,1607641153431
-2687662.8239400247,-4309373.939589032,3845358.80811028,1607641153431
-2687662.8239400247,-4309373.939589032,3845358.80811028,1607641153431
-2687662.8239400247,-4309373.939589032,3845358.80811028,1607641153431
-2687662.8239400247,-4309373.939589032,3845358.80811028,1607641153431
-2687662.8239400247,-4309373.939589032,3845358.80811028,1607641153431
-2687662.8239400247,-4309373.939589032,3845358.80811028,1607641153431
-2687662.8239400247,-4309373.939589032,3845358.80811028,1607641153431
-2687662.8239400247,-4309373.939589032,3845358.80811028,1607641153431
-2687662.8239400247,-4309373.939589032,3845358.80811028,1607641153431
-2687662.8239400247,-4309373.939589032,3845358.80811028,1607641153431
-2687662.8239400247,-4309373.939589032,3845358.80811028,1607641153431
-2687659.411420263,-4309382.977135095,3845358.898033004,1607641154431
-2687659.411420263,-4309382.977135095,3845358.898033004,1607641154431
-2687659.411420263,-4309382.977135095,3845358.898033004,1607641154431
-2687659.411420263,-4309382.977135095,3845358.898033004,1607641154431
-2687659.411420263,-4309382.977135095,3845358.898033004,1607641154431
-2687659.411420263,-4309382.977135095,3845358.898033004,1607641154431
-2687659.411420263,-4309382.977135095,3845358.898033004,1607641154431
-2687659.411420263,-4309382.977135095,3845358.898033004,1607641154431
-2687659.411420263,-4309382.977135095,3845358.898033004,1607641154431
-2687659.411420263,-4309382.977135095,3845358.898033004,1607641154431
-2687659.411420263,-4309382.977135095,3845358.898033004,1607641154431
-2687659.411420263,-4309382.977135095,3845358.898033004,1607641154431
-2687659.411420263,-4309382.977135095,3845358.898033004,1607641154431
-2687659.411420263,-4309382.977135095,3845358.898033004,1607641154431
-2687659.411420263,-4309382.977135095,3845358.898033004,1607641154431
-2687659.411420263,-4309382.977135095,3845358.898033004,1607641154431
-2687659.411420263,-4309382.977135095,3845358.898033004,1607641154431
-2687659.411420263,-4309382.977135095,3845358.898033004,1607641154431
-2687659.411420263,-4309382.977135095,3845358.898033004,1607641154431
-2687659.411420263,-4309382.977135095,3845358.898033004,1607641154431
-2687659.411420263,-4309382.977135095,3845358.898033004,1607641154431
-2687659.411420263,-4309382.977135095,3845358.898033004,1607641154431
-2687659.411420263,-4309382.977135095,3845358.898033004,1607641154431
-2687659.411420263,-4309382.977135095,3845358.898033004,1607641154431
-2687659.411420263,-4309382.977135095,3845358.898033004,1607641154431
-2687659.411420263,-4309382.977135095,3845358.898033004,1607641154431
-2687659.411420263,-4309382.977135095,3845358.898033004,1607641154431
-2687659.411420263,-4309382.977135095,3845358.898033004,1607641154431
-2687659.411420263,-4309382.977135095,3845358.898033004,1607641154431
-2687659.411420263,-4309382.977135095,3845358.898033004,1607641154431
-2687659.411420263,-4309382.977135095,3845358.898033004,1607641154431
-2687659.411420263,-4309382.977135095,3845358.898033004,1607641154431
-2687659.411420263,-4309382.977135095,3845358.898033004,1607641154431
-2687659.411420263,-4309382.977135095,3845358.898033004,1607641154431
-2687653.593884465,-4309386.911584372,3845358.420316324,1607641155431
-2687653.593884465,-4309386.911584372,3845358.420316324,1607641155431
-2687653.593884465,-4309386.911584372,3845358.420316324,1607641155431
-2687653.593884465,-4309386.911584372,3845358.420316324,1607641155431
-2687653.593884465,-4309386.911584372,3845358.420316324,1607641155431
-2687653.593884465,-4309386.911584372,3845358.420316324,1607641155431
-2687653.593884465,-4309386.911584372,3845358.420316324,1607641155431
-2687653.593884465,-4309386.911584372,3845358.420316324,1607641155431
-2687653.593884465,-4309386.911584372,3845358.420316324,1607641155431
-2687653.593884465,-4309386.911584372,3845358.420316324,1607641155431
-2687653.593884465,-4309386.911584372,3845358.420316324,1607641155431
-2687653.593884465,-4309386.911584372,3845358.420316324,1607641155431
-2687653.593884465,-4309386.911584372,3845358.420316324,1607641155431
-2687653.593884465,-4309386.911584372,3845358.420316324,1607641155431
-2687653.593884465,-4309386.911584372,3845358.420316324,1607641155431
-2687653.593884465,-4309386.911584372,3845358.420316324,1607641155431
-2687653.593884465,-4309386.911584372,3845358.420316324,1607641155431
-2687653.593884465,-4309386.911584372,3845358.420316324,1607641155431
-2687653.593884465,-4309386.911584372,3845358.420316324,1607641155431
-2687653.593884465,-4309386.911584372,3845358.420316324,1607641155431
-2687653.593884465,-4309386.911584372,3845358.420316324,1607641155431
-2687653.593884465,-4309386.911584372,3845358.420316324,1607641155431
-2687653.593884465,-4309386.911584372,3845358.420316324,1607641155431
-2687653.593884465,-4309386.911584372,3845358.420316324,1607641155431
-2687653.593884465,-4309386.911584372,3845358.420316324,1607641155431
-2687653.593884465,-4309386.911584372,3845358.420316324,1607641155431
-2687653.593884465,-4309386.911584372,3845358.420316324,1607641155431
-2687653.593884465,-4309386.911584372,3845358.420316324,1607641155431
-2687653.593884465,-4309386.911584372,3845358.420316324,1607641155431
-2687653.593884465,-4309386.911584372,3845358.420316324,1607641155431
-2687653.593884465,-4309386.911584372,3845358.420316324,1607641155431
-2687653.593884465,-4309386.911584372,3845358.420316324,1607641155431
-2687653.593884465,-4309386.911584372,3845358.420316324,1607641155431
-2687653.593884465,-4309386.911584372,3845358.420316324,1607641155431
-2687649.353776365,-4309389.482964089,3845357.73616726,1607641156431
-2687649.353776365,-4309389.482964089,3845357.73616726,1607641156431
-2687649.353776365,-4309389.482964089,3845357.73616726,1607641156431
-2687649.353776365,-4309389.482964089,3845357.73616726,1607641156431
-2687649.353776365,-4309389.482964089,3845357.73616726,1607641156431
-2687649.353776365,-4309389.482964089,3845357.73616726,1607641156431
-2687649.353776365,-4309389.482964089,3845357.73616726,1607641156431
-2687649.353776365,-4309389.482964089,3845357.73616726,1607641156431
-2687649.353776365,-4309389.482964089,3845357.73616726,1607641156431
-2687649.353776365,-4309389.482964089,3845357.73616726,1607641156431
-2687649.353776365,-4309389.482964089,3845357.73616726,1607641156431
-2687649.353776365,-4309389.482964089,3845357.73616726,1607641156431
-2687649.353776365,-4309389.482964089,3845357.73616726,1607641156431
-2687649.353776365,-4309389.482964089,3845357.73616726,1607641156431
-2687649.353776365,-4309389.482964089,3845357.73616726,1607641156431
-2687649.353776365,-4309389.482964089,3845357.73616726,1607641156431
-2687649.353776365,-4309389.482964089,3845357.73616726,1607641156431
-2687649.353776365,-4309389.482964089,3845357.73616726,1607641156431
-2687649.353776365,-4309389.482964089,3845357.73616726,1607641156431
-2687649.353776365,-4309389.482964089,3845357.73616726,1607641156431
-2687649.353776365,-4309389.482964089,3845357.73616726,1607641156431
-2687649.353776365,-4309389.482964089,3845357.73616726,1607641156431
-2687649.353776365,-4309389.482964089,3845357.73616726,1607641156431
-2687649.353776365,-4309389.482964089,3845357.73616726,1607641156431
-2687649.353776365,-4309389.482964089,3845357.73616726,1607641156431
-2687649.353776365,-4309389.482964089,3845357.73616726,1607641156431
-2687649.353776365,-4309389.482964089,3845357.73616726,1607641156431
-2687649.353776365,-4309389.482964089,3845357.73616726,1607641156431
-2687649.353776365,-4309389.482964089,3845357.73616726,1607641156431
-2687649.353776365,-4309389.482964089,3845357.73616726,1607641156431
-2687649.353776365,-4309389.482964089,3845357.73616726,1607641156431
-2687649.353776365,-4309389.482964089,3845357.73616726,1607641156431
-2687649.353776365,-4309389.482964089,3845357.73616726,1607641156431
-2687649.353776365,-4309389.482964089,3845357.73616726,1607641156431
-2687644.0904636336,-4309390.808418944,3845358.2675642,1607641157431
-2687644.0904636336,-4309390.808418944,3845358.2675642,1607641157431
-2687644.0904636336,-4309390.808418944,3845358.2675642,1607641157431
-2687644.0904636336,-4309390.808418944,3845358.2675642,1607641157431
-2687644.0904636336,-4309390.808418944,3845358.2675642,1607641157431
-2687644.0904636336,-4309390.808418944,3845358.2675642,1607641157431
-2687644.0904636336,-4309390.808418944,3845358.2675642,1607641157431
-2687644.0904636336,-4309390.808418944,3845358.2675642,1607641157431
-2687644.0904636336,-4309390.808418944,3845358.2675642,1607641157431
-2687644.0904636336,-4309390.808418944,3845358.2675642,1607641157431
-2687644.0904636336,-4309390.808418944,3845358.2675642,1607641157431
-2687644.0904636336,-4309390.808418944,3845358.2675642,1607641157431
-2687644.0904636336,-4309390.808418944,3845358.2675642,1607641157431
-2687644.0904636336,-4309390.808418944,3845358.2675642,1607641157431
-2687644.0904636336,-4309390.808418944,3845358.2675642,1607641157431
-2687644.0904636336,-4309390.808418944,3845358.2675642,1607641157431
-2687644.0904636336,-4309390.808418944,3845358.2675642,1607641157431
-2687644.0904636336,-4309390.808418944,3845358.2675642,1607641157431
-2687644.0904636336,-4309390.808418944,3845358.2675642,1607641157431
-2687644.0904636336,-4309390.808418944,3845358.2675642,1607641157431
-2687644.0904636336,-4309390.808418944,3845358.2675642,1607641157431
-2687644.0904636336,-4309390.808418944,3845358.2675642,1607641157431
-2687644.0904636336,-4309390.808418944,3845358.2675642,1607641157431
-2687644.0904636336,-4309390.808418944,3845358.2675642,1607641157431
-2687644.0904636336,-4309390.808418944,3845358.2675642,1607641157431
-2687644.0904636336,-4309390.808418944,3845358.2675642,1607641157431
-2687644.0904636336,-4309390.808418944,3845358.2675642,1607641157431
-2687644.0904636336,-4309390.808418944,3845358.2675642,1607641157431
-2687644.0904636336,-4309390.808418944,3845358.2675642,1607641157431
-2687644.0904636336,-4309390.808418944,3845358.2675642,1607641157431
-2687644.0904636336,-4309390.808418944,3845358.2675642,1607641157431
-2687644.0904636336,-4309390.808418944,3845358.2675642,1607641157431
-2687644.0904636336,-4309390.808418944,3845358.2675642,1607641157431
-2687644.0904636336,-4309390.808418944,3845358.2675642,1607641157431
-2687643.2468459364,-4309392.556455086,3845358.267990763,1607641158431
-2687643.2468459364,-4309392.556455086,3845358.267990763,1607641158431
-2687643.2468459364,-4309392.556455086,3845358.267990763,1607641158431
-2687643.2468459364,-4309392.556455086,3845358.267990763,1607641158431
-2687643.2468459364,-4309392.556455086,3845358.267990763,1607641158431
-2687643.2468459364,-4309392.556455086,3845358.267990763,1607641158431
-2687643.2468459364,-4309392.556455086,3845358.267990763,1607641158431
-2687643.2468459364,-4309392.556455086,3845358.267990763,1607641158431
-2687643.2468459364,-4309392.556455086,3845358.267990763,1607641158431
-2687643.2468459364,-4309392.556455086,3845358.267990763,1607641158431
-2687643.2468459364,-4309392.556455086,3845358.267990763,1607641158431
-2687643.2468459364,-4309392.556455086,3845358.267990763,1607641158431
-2687643.2468459364,-4309392.556455086,3845358.267990763,1607641158431
-2687643.2468459364,-4309392.556455086,3845358.267990763,1607641158431
-2687643.2468459364,-4309392.556455086,3845358.267990763,1607641158431
-2687643.2468459364,-4309392.556455086,3845358.267990763,1607641158431
-2687643.2468459364,-4309392.556455086,3845358.267990763,1607641158431
-2687643.2468459364,-4309392.556455086,3845358.267990763,1607641158431
-2687643.2468459364,-4309392.556455086,3845358.267990763,1607641158431
-2687643.2468459364,-4309392.556455086,3845358.267990763,1607641158431
-2687643.2468459364,-4309392.556455086,3845358.267990763,1607641158431
-2687643.2468459364,-4309392.556455086,3845358.267990763,1607641158431
-2687643.2468459364,-4309392.556455086,3845358.267990763,1607641158431
-2687643.2468459364,-4309392.556455086,3845358.267990763,1607641158431
-2687643.2468459364,-4309392.556455086,3845358.267990763,1607641158431
-2687643.2468459364,-4309392.556455086,3845358.267990763,1607641158431
-2687643.2468459364,-4309392.556455086,3845358.267990763,1607641158431
-2687643.2468459364,-4309392.556455086,3845358.267990763,1607641158431
-2687643.2468459364,-4309392.556455086,3845358.267990763,1607641158431
-2687643.2468459364,-4309392.556455086,3845358.267990763,1607641158431
-2687643.2468459364,-4309392.556455086,3845358.267990763,1607641158431
-2687643.2468459364,-4309392.556455086,3845358.267990763,1607641158431
-2687643.2468459364,-4309392.556455086,3845358.267990763,1607641158431
-2687640.6019039103,-4309389.940438847,3845358.7090933262,1607641159431
-2687640.6019039103,-4309389.940438847,3845358.7090933262,1607641159431
-2687640.6019039103,-4309389.940438847,3845358.7090933262,1607641159431
-2687640.6019039103,-4309389.940438847,3845358.7090933262,1607641159431
-2687640.6019039103,-4309389.940438847,3845358.7090933262,1607641159431
-2687640.6019039103,-4309389.940438847,3845358.7090933262,1607641159431
-2687640.6019039103,-4309389.940438847,3845358.7090933262,1607641159431
-2687640.6019039103,-4309389.940438847,3845358.7090933262,1607641159431
-2687640.6019039103,-4309389.940438847,3845358.7090933262,1607641159431
-2687640.6019039103,-4309389.940438847,3845358.7090933262,1607641159431
-2687640.6019039103,-4309389.940438847,3845358.7090933262,1607641159431
-2687640.6019039103,-4309389.940438847,3845358.7090933262,1607641159431
-2687640.6019039103,-4309389.940438847,3845358.7090933262,1607641159431
-2687640.6019039103,-4309389.940438847,3845358.7090933262,1607641159431
-2687640.6019039103,-4309389.940438847,3845358.7090933262,1607641159431
-2687640.6019039103,-4309389.940438847,3845358.7090933262,1607641159431
-2687640.6019039103,-4309389.940438847,3845358.7090933262,1607641159431
-2687640.6019039103,-4309389.940438847,3845358.7090933262,1607641159431
-2687640.6019039103,-4309389.940438847,3845358.7090933262,1607641159431
-2687640.6019039103,-4309389.940438847,3845358.7090933262,1607641159431
-2687640.6019039103,-4309389.940438847,3845358.7090933262,1607641159431
-2687640.6019039103,-4309389.940438847,3845358.7090933262,1607641159431
-2687640.6019039103,-4309389.940438847,3845358.7090933262,1607641159431
-2687640.6019039103,-4309389.940438847,3845358.7090933262,1607641159431
-2687640.6019039103,-4309389.940438847,3845358.7090933262,1607641159431
-2687640.6019039103,-4309389.940438847,3845358.7090933262,1607641159431
-2687640.6019039103,-4309389.940438847,3845358.7090933262,1607641159431
-2687640.6019039103,-4309389.940438847,3845358.7090933262,1607641159431
-2687640.6019039103,-4309389.940438847,3845358.7090933262,1607641159431
-2687640.6019039103,-4309389.940438847,3845358.7090933262,1607641159431
-2687640.6019039103,-4309389.940438847,3845358.7090933262,1607641159431
-2687640.6019039103,-4309389.940438847,3845358.7090933262,1607641159431
-2687640.6019039103,-4309389.940438847,3845358.7090933262,1607641159431
-2687640.6019039103,-4309389.940438847,3845358.7090933262,1607641159431
-2687640.0997486347,-4309387.722785831,3845358.343623147,1607641160431
-2687640.0997486347,-4309387.722785831,3845358.343623147,1607641160431
-2687640.0997486347,-4309387.722785831,3845358.343623147,1607641160431
-2687640.0997486347,-4309387.722785831,3845358.343623147,1607641160431
-2687640.0997486347,-4309387.722785831,3845358.343623147,1607641160431
-2687640.0997486347,-4309387.722785831,3845358.343623147,1607641160431
-2687640.0997486347,-4309387.722785831,3845358.343623147,1607641160431
-2687640.0997486347,-4309387.722785831,3845358.343623147,1607641160431
-2687640.0997486347,-4309387.722785831,3845358.343623147,1607641160431
-2687640.0997486347,-4309387.722785831,3845358.343623147,1607641160431
-2687640.0997486347,-4309387.722785831,3845358.343623147,1607641160431
-2687640.0997486347,-4309387.722785831,3845358.343623147,1607641160431
-2687640.0997486347,-4309387.722785831,3845358.343623147,1607641160431
-2687640.0997486347,-4309387.722785831,3845358.343623147,1607641160431
-2687640.0997486347,-4309387.722785831,3845358.343623147,1607641160431
-2687640.0997486347,-4309387.722785831,3845358.343623147,1607641160431
-2687640.0997486347,-4309387.722785831,3845358.343623147,1607641160431
-2687640.0997486347,-4309387.722785831,3845358.343623147,1607641160431
-2687640.0997486347,-4309387.722785831,3845358.343623147,1607641160431
-2687640.0997486347,-4309387.722785831,3845358.343623147,1607641160431
-2687640.0997486347,-4309387.722785831,3845358.343623147,1607641160431
-2687640.0997486347,-4309387.722785831,3845358.343623147,1607641160431
-2687640.0997486347,-4309387.722785831,3845358.343623147,1607641160431
-2687640.0997486347,-4309387.722785831,3845358.343623147,1607641160431
-2687640.0997486347,-4309387.722785831,3845358.343623147,1607641160431
-2687640.0997486347,-4309387.722785831,3845358.343623147,1607641160431
-2687640.0997486347,-4309387.722785831,3845358.343623147,1607641160431
-2687640.0997486347,-4309387.722785831,3845358.343623147,1607641160431
-2687640.0997486347,-4309387.722785831,3845358.343623147,1607641160431
-2687640.0997486347,-4309387.722785831,3845358.343623147,1607641160431
-2687640.0997486347,-4309387.722785831,3845358.343623147,1607641160431
-2687640.0997486347,-4309387.722785831,3845358.343623147,1607641160431
-2687640.0997486347,-4309387.722785831,3845358.343623147,1607641160431
-2687639.7586672404,-4309390.410853029,3845358.483794225,1607641161431
-2687639.7586672404,-4309390.410853029,3845358.483794225,1607641161431
-2687639.7586672404,-4309390.410853029,3845358.483794225,1607641161431
-2687639.7586672404,-4309390.410853029,3845358.483794225,1607641161431
-2687639.7586672404,-4309390.410853029,3845358.483794225,1607641161431
-2687639.7586672404,-4309390.410853029,3845358.483794225,1607641161431
-2687639.7586672404,-4309390.410853029,3845358.483794225,1607641161431
-2687639.7586672404,-4309390.410853029,3845358.483794225,1607641161431
-2687639.7586672404,-4309390.410853029,3845358.483794225,1607641161431
-2687639.7586672404,-4309390.410853029,3845358.483794225,1607641161431
-2687639.7586672404,-4309390.410853029,3845358.483794225,1607641161431
-2687639.7586672404,-4309390.410853029,3845358.483794225,1607641161431
-2687639.7586672404,-4309390.410853029,3845358.483794225,1607641161431
-2687639.7586672404,-4309390.410853029,3845358.483794225,1607641161431
-2687639.7586672404,-4309390.410853029,3845358.483794225,1607641161431
-2687639.7586672404,-4309390.410853029,3845358.483794225,1607641161431
-2687639.7586672404,-4309390.410853029,3845358.483794225,1607641161431
-2687639.7586672404,-4309390.410853029,3845358.483794225,1607641161431
-2687639.7586672404,-4309390.410853029,3845358.483794225,1607641161431
-2687639.7586672404,-4309390.410853029,3845358.483794225,1607641161431
-2687639.7586672404,-4309390.410853029,3845358.483794225,1607641161431
-2687639.7586672404,-4309390.410853029,3845358.483794225,1607641161431
-2687639.7586672404,-4309390.410853029,3845358.483794225,1607641161431
-2687639.7586672404,-4309390.410853029,3845358.483794225,1607641161431
-2687639.7586672404,-4309390.410853029,3845358.483794225,1607641161431
-2687639.7586672404,-4309390.410853029,3845358.483794225,1607641161431
-2687639.7586672404,-4309390.410853029,3845358.483794225,1607641161431
-2687639.7586672404,-4309390.410853029,3845358.483794225,1607641161431
-2687639.7586672404,-4309390.410853029,3845358.483794225,1607641161431
-2687639.7586672404,-4309390.410853029,3845358.483794225,1607641161431
-2687639.7586672404,-4309390.410853029,3845358.483794225,1607641161431
-2687639.7586672404,-4309390.410853029,3845358.483794225,1607641161431
-2687639.7586672404,-4309390.410853029,3845358.483794225,1607641161431
-2687641.512146627,-4309390.576269555,3845358.000328268,1607641162431
-2687641.512146627,-4309390.576269555,3845358.000328268,1607641162431
-2687641.512146627,-4309390.576269555,3845358.000328268,1607641162431
-2687641.512146627,-4309390.576269555,3845358.000328268,1607641162431
-2687641.512146627,-4309390.576269555,3845358.000328268,1607641162431
-2687641.512146627,-4309390.576269555,3845358.000328268,1607641162431
-2687641.512146627,-4309390.576269555,3845358.000328268,1607641162431
-2687641.512146627,-4309390.576269555,3845358.000328268,1607641162431
-2687641.512146627,-4309390.576269555,3845358.000328268,1607641162431
-2687641.512146627,-4309390.576269555,3845358.000328268,1607641162431
-2687641.512146627,-4309390.576269555,3845358.000328268,1607641162431
-2687641.512146627,-4309390.576269555,3845358.000328268,1607641162431
-2687641.512146627,-4309390.576269555,3845358.000328268,1607641162431
-2687641.512146627,-4309390.576269555,3845358.000328268,1607641162431
-2687641.512146627,-4309390.576269555,3845358.000328268,1607641162431
-2687641.512146627,-4309390.576269555,3845358.000328268,1607641162431
-2687641.512146627,-4309390.576269555,3845358.000328268,1607641162431
-2687641.512146627,-4309390.576269555,3845358.000328268,1607641162431
-2687641.512146627,-4309390.576269555,3845358.000328268,1607641162431
-2687641.512146627,-4309390.576269555,3845358.000328268,1607641162431
-2687641.512146627,-4309390.576269555,3845358.000328268,1607641162431
-2687641.512146627,-4309390.576269555,3845358.000328268,1607641162431
-2687641.512146627,-4309390.576269555,3845358.000328268,1607641162431
-2687641.512146627,-4309390.576269555,3845358.000328268,1607641162431
-2687641.512146627,-4309390.576269555,3845358.000328268,1607641162431
-2687641.512146627,-4309390.576269555,3845358.000328268,1607641162431
-2687641.512146627,-4309390.576269555,3845358.000328268,1607641162431
-2687641.512146627,-4309390.576269555,3845358.000328268,1607641162431
-2687641.512146627,-4309390.576269555,3845358.000328268,1607641162431
-2687641.512146627,-4309390.576269555,3845358.000328268,1607641162431
-2687641.512146627,-4309390.576269555,3845358.000328268,1607641162431
-2687641.512146627,-4309390.576269555,3845358.000328268,1607641162431
-2687641.512146627,-4309390.576269555,3845358.000328268,1607641162431
-2687641.512146627,-4309390.576269555,3845358.000328268,1607641162431
-2687641.2182859783,-4309391.18204146,3845358.452146744,1607641163431
-2687641.2182859783,-4309391.18204146,3845358.452146744,1607641163431
-2687641.2182859783,-4309391.18204146,3845358.452146744,1607641163431
-2687641.2182859783,-4309391.18204146,3845358.452146744,1607641163431
-2687641.2182859783,-4309391.18204146,3845358.452146744,1607641163431
-2687641.2182859783,-4309391.18204146,3845358.452146744,1607641163431
-2687641.2182859783,-4309391.18204146,3845358.452146744,1607641163431
-2687641.2182859783,-4309391.18204146,3845358.452146744,1607641163431
-2687641.2182859783,-4309391.18204146,3845358.452146744,1607641163431
-2687641.2182859783,-4309391.18204146,3845358.452146744,1607641163431
-2687641.2182859783,-4309391.18204146,3845358.452146744,1607641163431
-2687641.2182859783,-4309391.18204146,3845358.452146744,1607641163431
-2687641.2182859783,-4309391.18204146,3845358.452146744,1607641163431
-2687641.2182859783,-4309391.18204146,3845358.452146744,1607641163431
-2687641.2182859783,-4309391.18204146,3845358.452146744,1607641163431
-2687641.2182859783,-4309391.18204146,3845358.452146744,1607641163431
-2687641.2182859783,-4309391.18204146,3845358.452146744,1607641163431
-2687641.2182859783,-4309391.18204146,3845358.452146744,1607641163431
-2687641.2182859783,-4309391.18204146,3845358.452146744,1607641163431
-2687641.2182859783,-4309391.18204146,3845358.452146744,1607641163431
-2687641.2182859783,-4309391.18204146,3845358.452146744,1607641163431
-2687641.2182859783,-4309391.18204146,3845358.452146744,1607641163431
-2687641.2182859783,-4309391.18204146,3845358.452146744,1607641163431
-2687641.2182859783,-4309391.18204146,3845358.452146744,1607641163431
-2687641.2182859783,-4309391.18204146,3845358.452146744,1607641163431
-2687641.2182859783,-4309391.18204146,3845358.452146744,1607641163431
-2687641.2182859783,-4309391.18204146,3845358.452146744,1607641163431
-2687641.2182859783,-4309391.18204146,3845358.452146744,1607641163431
-2687641.2182859783,-4309391.18204146,3845358.452146744,1607641163431
-2687641.2182859783,-4309391.18204146,3845358.452146744,1607641163431
-2687641.2182859783,-4309391.18204146,3845358.452146744,1607641163431
-2687641.2182859783,-4309391.18204146,3845358.452146744,1607641163431
-2687641.2182859783,-4309391.18204146,3845358.452146744,1607641163431
-2687641.2802953697,-4309391.913146259,3845358.423168549,1607641164431
-2687641.2802953697,-4309391.913146259,3845358.423168549,1607641164431
-2687641.2802953697,-4309391.913146259,3845358.423168549,1607641164431
-2687641.2802953697,-4309391.913146259,3845358.423168549,1607641164431
-2687641.2802953697,-4309391.913146259,3845358.423168549,1607641164431
-2687641.2802953697,-4309391.913146259,3845358.423168549,1607641164431
-2687641.2802953697,-4309391.913146259,3845358.423168549,1607641164431
-2687641.2802953697,-4309391.913146259,3845358.423168549,1607641164431
-2687641.2802953697,-4309391.913146259,3845358.423168549,1607641164431
-2687641.2802953697,-4309391.913146259,3845358.423168549,1607641164431
-2687641.2802953697,-4309391.913146259,3845358.423168549,1607641164431
-2687641.2802953697,-4309391.913146259,3845358.423168549,1607641164431
-2687641.2802953697,-4309391.913146259,3845358.423168549,1607641164431
-2687641.2802953697,-4309391.913146259,3845358.423168549,1607641164431
-2687641.2802953697,-4309391.913146259,3845358.423168549,1607641164431
-2687641.2802953697,-4309391.913146259,3845358.423168549,1607641164431
-2687641.2802953697,-4309391.913146259,3845358.423168549,1607641164431
-2687641.2802953697,-4309391.913146259,3845358.423168549,1607641164431
-2687641.2802953697,-4309391.913146259,3845358.423168549,1607641164431
-2687641.2802953697,-4309391.913146259,3845358.423168549,1607641164431
-2687641.2802953697,-4309391.913146259,3845358.423168549,1607641164431
-2687641.2802953697,-4309391.913146259,3845358.423168549,1607641164431
-2687641.2802953697,-4309391.913146259,3845358.423168549,1607641164431
-2687641.2802953697,-4309391.913146259,3845358.423168549,1607641164431
-2687641.2802953697,-4309391.913146259,3845358.423168549,1607641164431
-2687641.2802953697,-4309391.913146259,3845358.423168549,1607641164431
-2687641.2802953697,-4309391.913146259,3845358.423168549,1607641164431
-2687641.2802953697,-4309391.913146259,3845358.423168549,1607641164431
-2687641.2802953697,-4309391.913146259,3845358.423168549,1607641164431
-2687641.2802953697,-4309391.913146259,3845358.423168549,1607641164431
-2687641.2802953697,-4309391.913146259,3845358.423168549,1607641164431
-2687641.2802953697,-4309391.913146259,3845358.423168549,1607641164431
-2687641.2802953697,-4309391.913146259,3845358.423168549,1607641164431
-2687641.2802953697,-4309391.913146259,3845358.423168549,1607641164431
-2687641.0785959847,-4309390.487616673,3845358.617025145,1607641165431
-2687641.0785959847,-4309390.487616673,3845358.617025145,1607641165431
-2687641.0785959847,-4309390.487616673,3845358.617025145,1607641165431
-2687641.0785959847,-4309390.487616673,3845358.617025145,1607641165431
-2687641.0785959847,-4309390.487616673,3845358.617025145,1607641165431
-2687641.0785959847,-4309390.487616673,3845358.617025145,1607641165431
-2687641.0785959847,-4309390.487616673,3845358.617025145,1607641165431
-2687641.0785959847,-4309390.487616673,3845358.617025145,1607641165431
-2687641.0785959847,-4309390.487616673,3845358.617025145,1607641165431
-2687641.0785959847,-4309390.487616673,3845358.617025145,1607641165431
-2687641.0785959847,-4309390.487616673,3845358.617025145,1607641165431
-2687641.0785959847,-4309390.487616673,3845358.617025145,1607641165431
-2687641.0785959847,-4309390.487616673,3845358.617025145,1607641165431
-2687641.0785959847,-4309390.487616673,3845358.617025145,1607641165431
-2687641.0785959847,-4309390.487616673,3845358.617025145,1607641165431
-2687641.0785959847,-4309390.487616673,3845358.617025145,1607641165431
-2687641.0785959847,-4309390.487616673,3845358.617025145,1607641165431
-2687641.0785959847,-4309390.487616673,3845358.617025145,1607641165431
-2687641.0785959847,-4309390.487616673,3845358.617025145,1607641165431
-2687641.0785959847,-4309390.487616673,3845358.617025145,1607641165431
-2687641.0785959847,-4309390.487616673,3845358.617025145,1607641165431
-2687641.0785959847,-4309390.487616673,3845358.617025145,1607641165431
-2687641.0785959847,-4309390.487616673,3845358.617025145,1607641165431
-2687641.0785959847,-4309390.487616673,3845358.617025145,1607641165431
-2687641.0785959847,-4309390.487616673,3845358.617025145,1607641165431
-2687641.0785959847,-4309390.487616673,3845358.617025145,1607641165431
-2687641.0785959847,-4309390.487616673,3845358.617025145,1607641165431
-2687641.0785959847,-4309390.487616673,3845358.617025145,1607641165431
-2687641.0785959847,-4309390.487616673,3845358.617025145,1607641165431
-2687641.0785959847,-4309390.487616673,3845358.617025145,1607641165431
