WlsPositionXEcefMeters,WlsPositionYEcefMeters,WlsPositionZEcefMeters,utcTimeMillis
-2694190.218877691,-4297374.299005531,3854097.266481542,1617917598999
-2694190.218877691,-4297374.299005531,3854097.266481542,1617917598999
-2694190.218877691,-4297374.299005531,3854097.266481542,1617917598999
-2694179.110169761,-4297392.931724971,3854083.9077237127,1617917599999
-2694179.110169761,-4297392.931724971,3854083.9077237127,1617917599999
-2694179.110169761,-4297392.931724971,3854083.9077237127,1617917599999
-2694179.110169761,-4297392.931724971,3854083.9077237127,1617917599999
-2694179.110169761,-4297392.931724971,3854083.9077237127,1617917599999
-2694179.110169761,-4297392.931724971,3854083.9077237127,1617917599999
-2694179.110169761,-4297392.931724971,3854083.9077237127,1617917599999
-2694179.110169761,-4297392.931724971,3854083.9077237127,1617917599999
-2694179.110169761,-4297392.931724971,3854083.9077237127,1617917599999
-2694179.110169761,-4297392.931724971,3854083.9077237127,1617917599999
-2694179.110169761,-4297392.931724971,3854083.9077237127,1617917599999
-2694179.110169761,-4297392.931724971,3854083.9077237127,1617917599999
-2694179.110169761,-4297392.931724971,3854083.9077237127,1617917599999
-2694179.110169761,-4297392.931724971,3854083.9077237127,1617917599999
-2694179.110169761,-4297392.931724971,3854083.9077237127,1617917599999
-2694179.110169761,-4297392.931724971,3854083.9077237127,1617917599999
-2694179.110169761,-4297392.931724971,3854083.9077237127,1617917599999
-2694179.110169761,-4297392.931724971,3854083.9077237127,1617917599999
-2694179.110169761,-4297392.931724971,3854083.9077237127,1617917599999
-2694179.110169761,-4297392.931724971,3854083.9077237127,1617917599999
-2694179.110169761,-4297392.931724971,3854083.9077237127,1617917599999
-2694179.110169761,-4297392.931724971,3854083.9077237127,1617917599999
-2694179.110169761,-4297392.931724971,3854083.9077237127,1617917599999
-2694179.110169761,-4297392.931724971,3854083.9077237127,1617917599999
-2694179.110169761,-4297392.931724971,3854083.9077237127,1617917599999
-2694179.110169761,-4297392.931724971,3854083.9077237127,1617917599999
-2694179.110169761,-4297392.931724971,3854083.9077237127,1617917599999
-2694179.110169761,-4297392.931724971,3854083.9077237127,1617917599999
-2694179.110169761,-4297392.931724971,3854083.9077237127,1617917599999
-2694179.110169761,-4297392.931724971,3854083.9077237127,1617917599999
-2694179.110169761,-4297392.931724971,3854083.9077237127,1617917599999
-2694179.110169761,-4297392.931724971,3854083.9077237127,1617917599999
-2694179.110169761,-4297392.931724971,3854083.9077237127,1617917599999
-2694179.110169761,-4297392.931724971,3854083.9077237127,1617917599999
-2694179.110169761,-4297392.931724971,3854083.9077237127,1617917599999
-2694179.110169761,-4297392.931724971,3854083.9077237127,1617917599999
-2694179.110169761,-4297392.931724971,3854083.9077237127,1617917599999
-2694179.110169761,-4297392.931724971,3854083.9077237127,1617917599999
-2694179.110169761,-4297392.931724971,3854083.9077237127,1617917599999
-2694179.110169761,-4297392.931724971,3854083.9077237127,1617917599999
-2694179.110169761,-4297392.931724971,3854083.9077237127,1617917599999
-2694167.064619013,-4297411.328684607,3854069.235462727,1617917600999
-2694167.064619013,-4297411.328684607,3854069.235462727,1617917600999
-2694167.064619013,-4297411.328684607,3854069.235462727,1617917600999
-2694167.064619013,-4297411.328684607,3854069.235462727,1617917600999
-2694167.064619013,-4297411.328684607,3854069.235462727,1617917600999
-2694167.064619013,-4297411.328684607,3854069.235462727,1617917600999
-2694167.064619013,-4297411.328684607,3854069.235462727,1617917600999
-2694167.064619013,-4297411.328684607,3854069.235462727,1617917600999
-2694167.064619013,-4297411.328684607,3854069.235462727,1617917600999
-2694167.064619013,-4297411.328684607,3854069.235462727,1617917600999
-2694167.064619013,-4297411.328684607,3854069.235462727,1617917600999
-2694167.064619013,-4297411.328684607,3854069.235462727,1617917600999
-2694167.064619013,-4297411.328684607,3854069.235462727,1617917600999
-2694167.064619013,-4297411.328684607,3854069.235462727,1617917600999
-2694167.064619013,-4297411.328684607,3854069.235462727,1617917600999
-2694167.064619013,-4297411.328684607,3854069.235462727,1617917600999
-2694167.064619013,-4297411.328684607,3854069.235462727,1617917600999
-2694167.064619013,-4297411.328684607,3854069.235462727,1617917600999
-2694167.064619013,-4297411.328684607,3854069.235462727,1617917600999
-2694167.064619013,-4297411.328684607,3854069.235462727,1617917600999
-2694167.064619013,-4297411.328684607,3854069.235462727,1617917600999
-2694167.064619013,-4297411.328684607,3854069.235462727,1617917600999
-2694167.064619013,-4297411.328684607,3854069.235462727,1617917600999
-2694167.064619013,-4297411.328684607,3854069.235462727,1617917600999
-2694167.064619013,-4297411.328684607,3854069.235462727,1617917600999
-2694167.064619013,-4297411.328684607,3854069.235462727,1617917600999
-2694167.064619013,-4297411.328684607,3854069.235462727,1617917600999
-2694167.064619013,-4297411.328684607,3854069.235462727,1617917600999
-2694167.064619013,-4297411.328684607,3854069.235462727,1617917600999
-2694167.064619013,-4297411.328684607,3854069.235462727,1617917600999
-2694167.064619013,-4297411.328684607,3854069.235462727,1617917600999
-2694167.064619013,-4297411.328684607,3854069.235462727,1617917600999
-2694167.064619013,-4297411.328684607,3854069.235462727,1617917600999
-2694167.064619013,-4297411.328684607,3854069.235462727,1617917600999
-2694167.064619013,-4297411.328684607,3854069.235462727,1617917600999
-2694167.064619013,-4297411.328684607,3854069.235462727,1617917600999
-2694167.064619013,-4297411.328684607,3854069.235462727,1617917600999
-2694167.064619013,-4297411.328684607,3854069.235462727,1617917600999
-2694167.064619013,-4297411.328684607,3854069.235462727,1617917600999
-2694167.064619013,-4297411.328684607,3854069.235462727,1617917600999
-2694167.064619013,-4297411.328684607,3854069.235462727,1617917600999
-2694157.843938285,-4297434.476816652,3854054.128126157,1617917601999
-2694157.843938285,-4297434.476816652,3854054.128126157,1617917601999
-2694157.843938285,-4297434.476816652,3854054.128126157,1617917601999
-2694157.843938285,-4297434.476816652,3854054.128126157,1617917601999
-2694157.843938285,-4297434.476816652,3854054.128126157,1617917601999
-2694157.843938285,-4297434.476816652,3854054.128126157,1617917601999
-2694157.843938285,-4297434.476816652,3854054.128126157,1617917601999
-2694157.843938285,-4297434.476816652,3854054.128126157,1617917601999
-2694157.843938285,-4297434.476816652,3854054.128126157,1617917601999
-2694157.843938285,-4297434.476816652,3854054.128126157,1617917601999
-2694157.843938285,-4297434.476816652,3854054.128126157,1617917601999
-2694157.843938285,-4297434.476816652,3854054.128126157,1617917601999
-2694157.843938285,-4297434.476816652,3854054.128126157,1617917601999
-2694157.843938285,-4297434.476816652,3854054.128126157,1617917601999
-2694157.843938285,-4297434.476816652,3854054.128126157,1617917601999
-2694157.843938285,-4297434.476816652,3854054.128126157,1617917601999
-2694157.843938285,-4297434.476816652,3854054.128126157,1617917601999
-2694157.843938285,-4297434.476816652,3854054.128126157,1617917601999
-2694157.843938285,-4297434.476816652,3854054.128126157,1617917601999
-2694157.843938285,-4297434.476816652,3854054.128126157,1617917601999
-2694157.843938285,-4297434.476816652,3854054.128126157,1617917601999
-2694157.843938285,-4297434.476816652,3854054.128126157,1617917601999
-2694157.843938285,-4297434.476816652,3854054.128126157,1617917601999
-2694157.843938285,-4297434.476816652,3854054.128126157,1617917601999
-2694157.843938285,-4297434.476816652,3854054.128126157,1617917601999
-2694157.843938285,-4297434.476816652,3854054.128126157,1617917601999
-2694157.843938285,-4297434.476816652,3854054.128126157,1617917601999
-2694157.843938285,-4297434.476816652,3854054.128126157,1617917601999
-2694157.843938285,-4297434.476816652,3854054.128126157,1617917601999
-2694157.843938285,-4297434.476816652,3854054.128126157,1617917601999
-2694157.843938285,-4297434.476816652,3854054.128126157,1617917601999
-2694157.843938285,-4297434.476816652,3854054.128126157,1617917601999
-2694157.843938285,-4297434.476816652,3854054.128126157,1617917601999
-2694157.843938285,-4297434.476816652,3854054.128126157,1617917601999
-2694157.843938285,-4297434.476816652,3854054.128126157,1617917601999
-2694157.843938285,-4297434.476816652,3854054.128126157,1617917601999
-2694157.843938285,-4297434.476816652,3854054.128126157,1617917601999
-2694157.843938285,-4297434.476816652,3854054.128126157,1617917601999
-2694157.843938285,-4297434.476816652,3854054.128126157,1617917601999
-2694157.843938285,-4297434.476816652,3854054.128126157,1617917601999
-2694157.843938285,-4297434.476816652,3854054.128126157,1617917601999
-2694146.71228459,-4297450.194024938,3854039.808110144,1617917602999
-2694146.71228459,-4297450.194024938,3854039.808110144,1617917602999
-2694146.71228459,-4297450.194024938,3854039.808110144,1617917602999
-2694146.71228459,-4297450.194024938,3854039.808110144,1617917602999
-2694146.71228459,-4297450.194024938,3854039.808110144,1617917602999
-2694146.71228459,-4297450.194024938,3854039.808110144,1617917602999
-2694146.71228459,-4297450.194024938,3854039.808110144,1617917602999
-2694146.71228459,-4297450.194024938,3854039.808110144,1617917602999
-2694146.71228459,-4297450.194024938,3854039.808110144,1617917602999
-2694146.71228459,-4297450.194024938,3854039.808110144,1617917602999
-2694146.71228459,-4297450.194024938,3854039.808110144,1617917602999
-2694146.71228459,-4297450.194024938,3854039.808110144,1617917602999
-2694146.71228459,-4297450.194024938,3854039.808110144,1617917602999
-2694146.71228459,-4297450.194024938,3854039.808110144,1617917602999
-2694146.71228459,-4297450.194024938,3854039.808110144,1617917602999
-2694146.71228459,-4297450.194024938,3854039.808110144,1617917602999
-2694146.71228459,-4297450.194024938,3854039.808110144,1617917602999
-2694146.71228459,-4297450.194024938,3854039.808110144,1617917602999
-2694146.71228459,-4297450.194024938,3854039.808110144,1617917602999
-2694146.71228459,-4297450.194024938,3854039.808110144,1617917602999
-2694146.71228459,-4297450.194024938,3854039.808110144,1617917602999
-2694146.71228459,-4297450.194024938,3854039.808110144,1617917602999
-2694146.71228459,-4297450.194024938,3854039.808110144,1617917602999
-2694146.71228459,-4297450.194024938,3854039.808110144,1617917602999
-2694146.71228459,-4297450.194024938,3854039.808110144,1617917602999
-2694146.71228459,-4297450.194024938,3854039.808110144,1617917602999
-2694146.71228459,-4297450.194024938,3854039.808110144,1617917602999
-2694146.71228459,-4297450.194024938,3854039.808110144,1617917602999
-2694146.71228459,-4297450.194024938,3854039.808110144,1617917602999
-2694146.71228459,-4297450.194024938,3854039.808110144,1617917602999
-2694146.71228459,-4297450.194024938,3854039.808110144,1617917602999
-2694146.71228459,-4297450.194024938,3854039.808110144,1617917602999
-2694146.71228459,-4297450.194024938,3854039.808110144,1617917602999
-2694146.71228459,-4297450.194024938,3854039.808110144,1617917602999
-2694146.71228459,-4297450.194024938,3854039.808110144,1617917602999
-2694146.71228459,-4297450.194024938,3854039.808110144,1617917602999
-2694146.71228459,-4297450.194024938,3854039.808110144,1617917602999
-2694146.71228459,-4297450.194024938,3854039.808110144,1617917602999
-2694146.71228459,-4297450.194024938,3854039.808110144,1617917602999
-2694146.71228459,-4297450.194024938,3854039.808110144,1617917602999
-2694146.71228459,-4297450.194024938,3854039.808110144,1617917602999
-2694134.1938266074,-4297469.595299676,3854025.904970191,1617917603999
-2694134.1938266074,-4297469.595299676,3854025.904970191,1617917603999
-2694134.1938266074,-4297469.595299676,3854025.904970191,1617917603999
-2694134.1938266074,-4297469.595299676,3854025.904970191,1617917603999
-2694134.1938266074,-4297469.595299676,3854025.904970191,1617917603999
-2694134.1938266074,-4297469.595299676,3854025.904970191,1617917603999
-2694134.1938266074,-4297469.595299676,3854025.904970191,1617917603999
-2694134.1938266074,-4297469.595299676,3854025.904970191,1617917603999
-2694134.1938266074,-4297469.595299676,3854025.904970191,1617917603999
-2694134.1938266074,-4297469.595299676,3854025.904970191,1617917603999
-2694134.1938266074,-4297469.595299676,3854025.904970191,1617917603999
-2694134.1938266074,-4297469.595299676,3854025.904970191,1617917603999
-2694134.1938266074,-4297469.595299676,3854025.904970191,1617917603999
-2694134.1938266074,-4297469.595299676,3854025.904970191,1617917603999
-2694134.1938266074,-4297469.595299676,3854025.904970191,1617917603999
-2694134.1938266074,-4297469.595299676,3854025.904970191,1617917603999
-2694134.1938266074,-4297469.595299676,3854025.904970191,1617917603999
-2694134.1938266074,-4297469.595299676,3854025.904970191,1617917603999
-2694134.1938266074,-4297469.595299676,3854025.904970191,1617917603999
-2694134.1938266074,-4297469.595299676,3854025.904970191,1617917603999
-2694134.1938266074,-4297469.595299676,3854025.904970191,1617917603999
-2694134.1938266074,-4297469.595299676,3854025.904970191,1617917603999
-2694134.1938266074,-4297469.595299676,3854025.904970191,1617917603999
-2694134.1938266074,-4297469.595299676,3854025.904970191,1617917603999
-2694134.1938266074,-4297469.595299676,3854025.904970191,1617917603999
-2694134.1938266074,-4297469.595299676,3854025.904970191,1617917603999
-2694134.1938266074,-4297469.595299676,3854025.904970191,1617917603999
-2694134.1938266074,-4297469.595299676,3854025.904970191,1617917603999
-2694134.1938266074,-4297469.595299676,3854025.904970191,1617917603999
-2694134.1938266074,-4297469.595299676,3854025.904970191,1617917603999
-2694134.1938266074,-4297469.595299676,3854025.904970191,1617917603999
-2694134.1938266074,-4297469.595299676,3854025.904970191,1617917603999
-2694134.1938266074,-4297469.595299676,3854025.904970191,1617917603999
-2694134.1938266074,-4297469.595299676,3854025.904970191,1617917603999
-2694134.1938266074,-4297469.595299676,3854025.904970191,1617917603999
-2694134.1938266074,-4297469.595299676,3854025.904970191,1617917603999
-2694134.1938266074,-4297469.595299676,3854025.904970191,1617917603999
-2694134.1938266074,-4297469.595299676,3854025.904970191,1617917603999
-2694134.1938266074,-4297469.595299676,3854025.904970191,1617917603999
-2694134.1938266074,-4297469.595299676,3854025.904970191,1617917603999
-2694134.1938266074,-4297469.595299676,3854025.904970191,1617917603999
-2694123.437526596,-4297490.883795569,3854013.179315823,1617917604999
-2694123.437526596,-4297490.883795569,3854013.179315823,1617917604999
-2694123.437526596,-4297490.883795569,3854013.179315823,1617917604999
-2694123.437526596,-4297490.883795569,3854013.179315823,1617917604999
-2694123.437526596,-4297490.883795569,3854013.179315823,1617917604999
-2694123.437526596,-4297490.883795569,3854013.179315823,1617917604999
-2694123.437526596,-4297490.883795569,3854013.179315823,1617917604999
-2694123.437526596,-4297490.883795569,3854013.179315823,1617917604999
-2694123.437526596,-4297490.883795569,3854013.179315823,1617917604999
-2694123.437526596,-4297490.883795569,3854013.179315823,1617917604999
-2694123.437526596,-4297490.883795569,3854013.179315823,1617917604999
-2694123.437526596,-4297490.883795569,3854013.179315823,1617917604999
-2694123.437526596,-4297490.883795569,3854013.179315823,1617917604999
-2694123.437526596,-4297490.883795569,3854013.179315823,1617917604999
-2694123.437526596,-4297490.883795569,3854013.179315823,1617917604999
-2694123.437526596,-4297490.883795569,3854013.179315823,1617917604999
-2694123.437526596,-4297490.883795569,3854013.179315823,1617917604999
-2694123.437526596,-4297490.883795569,3854013.179315823,1617917604999
-2694123.437526596,-4297490.883795569,3854013.179315823,1617917604999
-2694123.437526596,-4297490.883795569,3854013.179315823,1617917604999
-2694123.437526596,-4297490.883795569,3854013.179315823,1617917604999
-2694123.437526596,-4297490.883795569,3854013.179315823,1617917604999
-2694123.437526596,-4297490.883795569,3854013.179315823,1617917604999
-2694123.437526596,-4297490.883795569,3854013.179315823,1617917604999
-2694123.437526596,-4297490.883795569,3854013.179315823,1617917604999
-2694123.437526596,-4297490.883795569,3854013.179315823,1617917604999
-2694123.437526596,-4297490.883795569,3854013.179315823,1617917604999
-2694123.437526596,-4297490.883795569,3854013.179315823,1617917604999
-2694123.437526596,-4297490.883795569,3854013.179315823,1617917604999
-2694123.437526596,-4297490.883795569,3854013.179315823,1617917604999
-2694123.437526596,-4297490.883795569,3854013.179315823,1617917604999
-2694123.437526596,-4297490.883795569,3854013.179315823,1617917604999
-2694123.437526596,-4297490.883795569,3854013.179315823,1617917604999
-2694123.437526596,-4297490.883795569,3854013.179315823,1617917604999
-2694123.437526596,-4297490.883795569,3854013.179315823,1617917604999
-2694123.437526596,-4297490.883795569,3854013.179315823,1617917604999
-2694123.437526596,-4297490.883795569,3854013.179315823,1617917604999
-2694123.437526596,-4297490.883795569,3854013.179315823,1617917604999
-2694123.437526596,-4297490.883795569,3854013.179315823,1617917604999
-2694123.437526596,-4297490.883795569,3854013.179315823,1617917604999
-2694123.437526596,-4297490.883795569,3854013.179315823,1617917604999
-2694111.855068582,-4297507.771253478,3853997.386250123,1617917605999
-2694111.855068582,-4297507.771253478,3853997.386250123,1617917605999
-2694111.855068582,-4297507.771253478,3853997.386250123,1617917605999
-2694111.855068582,-4297507.771253478,3853997.386250123,1617917605999
-2694111.855068582,-4297507.771253478,3853997.386250123,1617917605999
-2694111.855068582,-4297507.771253478,3853997.386250123,1617917605999
-2694111.855068582,-4297507.771253478,3853997.386250123,1617917605999
-2694111.855068582,-4297507.771253478,3853997.386250123,1617917605999
-2694111.855068582,-4297507.771253478,3853997.386250123,1617917605999
-2694111.855068582,-4297507.771253478,3853997.386250123,1617917605999
-2694111.855068582,-4297507.771253478,3853997.386250123,1617917605999
-2694111.855068582,-4297507.771253478,3853997.386250123,1617917605999
-2694111.855068582,-4297507.771253478,3853997.386250123,1617917605999
-2694111.855068582,-4297507.771253478,3853997.386250123,1617917605999
-2694111.855068582,-4297507.771253478,3853997.386250123,1617917605999
-2694111.855068582,-4297507.771253478,3853997.386250123,1617917605999
-2694111.855068582,-4297507.771253478,3853997.386250123,1617917605999
-2694111.855068582,-4297507.771253478,3853997.386250123,1617917605999
-2694111.855068582,-4297507.771253478,3853997.386250123,1617917605999
-2694111.855068582,-4297507.771253478,3853997.386250123,1617917605999
-2694111.855068582,-4297507.771253478,3853997.386250123,1617917605999
-2694111.855068582,-4297507.771253478,3853997.386250123,1617917605999
-2694111.855068582,-4297507.771253478,3853997.386250123,1617917605999
-2694111.855068582,-4297507.771253478,3853997.386250123,1617917605999
-2694111.855068582,-4297507.771253478,3853997.386250123,1617917605999
-2694111.855068582,-4297507.771253478,3853997.386250123,1617917605999
-2694111.855068582,-4297507.771253478,3853997.386250123,1617917605999
-2694111.855068582,-4297507.771253478,3853997.386250123,1617917605999
-2694111.855068582,-4297507.771253478,3853997.386250123,1617917605999
-2694111.855068582,-4297507.771253478,3853997.386250123,1617917605999
-2694111.855068582,-4297507.771253478,3853997.386250123,1617917605999
-2694111.855068582,-4297507.771253478,3853997.386250123,1617917605999
-2694111.855068582,-4297507.771253478,3853997.386250123,1617917605999
-2694111.855068582,-4297507.771253478,3853997.386250123,1617917605999
-2694111.855068582,-4297507.771253478,3853997.386250123,1617917605999
-2694111.855068582,-4297507.771253478,3853997.386250123,1617917605999
-2694111.855068582,-4297507.771253478,3853997.386250123,1617917605999
-2694111.855068582,-4297507.771253478,3853997.386250123,1617917605999
-2694111.855068582,-4297507.771253478,3853997.386250123,1617917605999
-2694111.855068582,-4297507.771253478,3853997.386250123,1617917605999
-2694111.855068582,-4297507.771253478,3853997.386250123,1617917605999
-2694099.8086415683,-4297531.176031491,3853986.9735022616,1617917606999
-2694099.8086415683,-4297531.176031491,3853986.9735022616,1617917606999
-2694099.8086415683,-4297531.176031491,3853986.9735022616,1617917606999
-2694099.8086415683,-4297531.176031491,3853986.9735022616,1617917606999
-2694099.8086415683,-4297531.176031491,3853986.9735022616,1617917606999
-2694099.8086415683,-4297531.176031491,3853986.9735022616,1617917606999
-2694099.8086415683,-4297531.176031491,3853986.9735022616,1617917606999
-2694099.8086415683,-4297531.176031491,3853986.9735022616,1617917606999
-2694099.8086415683,-4297531.176031491,3853986.9735022616,1617917606999
-2694099.8086415683,-4297531.176031491,3853986.9735022616,1617917606999
-2694099.8086415683,-4297531.176031491,3853986.9735022616,1617917606999
-2694099.8086415683,-4297531.176031491,3853986.9735022616,1617917606999
-2694099.8086415683,-4297531.176031491,3853986.9735022616,1617917606999
-2694099.8086415683,-4297531.176031491,3853986.9735022616,1617917606999
-2694099.8086415683,-4297531.176031491,3853986.9735022616,1617917606999
-2694099.8086415683,-4297531.176031491,3853986.9735022616,1617917606999
-2694099.8086415683,-4297531.176031491,3853986.9735022616,1617917606999
-2694099.8086415683,-4297531.176031491,3853986.9735022616,1617917606999
-2694099.8086415683,-4297531.176031491,3853986.9735022616,1617917606999
-2694099.8086415683,-4297531.176031491,3853986.9735022616,1617917606999
-2694099.8086415683,-4297531.176031491,3853986.9735022616,1617917606999
-2694099.8086415683,-4297531.176031491,3853986.9735022616,1617917606999
-2694099.8086415683,-4297531.176031491,3853986.9735022616,1617917606999
-2694099.8086415683,-4297531.176031491,3853986.9735022616,1617917606999
-2694099.8086415683,-4297531.176031491,3853986.9735022616,1617917606999
-2694099.8086415683,-4297531.176031491,3853986.9735022616,1617917606999
-2694099.8086415683,-4297531.176031491,3853986.9735022616,1617917606999
-2694099.8086415683,-4297531.176031491,3853986.9735022616,1617917606999
-2694099.8086415683,-4297531.176031491,3853986.9735022616,1617917606999
-2694099.8086415683,-4297531.176031491,3853986.9735022616,1617917606999
-2694099.8086415683,-4297531.176031491,3853986.9735022616,1617917606999
-2694099.8086415683,-4297531.176031491,3853986.9735022616,1617917606999
-2694099.8086415683,-4297531.176031491,3853986.9735022616,1617917606999
-2694099.8086415683,-4297531.176031491,3853986.9735022616,1617917606999
-2694099.8086415683,-4297531.176031491,3853986.9735022616,1617917606999
-2694099.8086415683,-4297531.176031491,3853986.9735022616,1617917606999
-2694099.8086415683,-4297531.176031491,3853986.9735022616,1617917606999
-2694099.8086415683,-4297531.176031491,3853986.9735022616,1617917606999
-2694099.8086415683,-4297531.176031491,3853986.9735022616,1617917606999
-2694099.8086415683,-4297531.176031491,3853986.9735022616,1617917606999
-2694099.8086415683,-4297531.176031491,3853986.9735022616,1617917606999
-2694089.845857459,-4297546.812078271,3853974.0716199945,1617917607999
-2694089.845857459,-4297546.812078271,3853974.0716199945,1617917607999
-2694089.845857459,-4297546.812078271,3853974.0716199945,1617917607999
-2694089.845857459,-4297546.812078271,3853974.0716199945,1617917607999
-2694089.845857459,-4297546.812078271,3853974.0716199945,1617917607999
-2694089.845857459,-4297546.812078271,3853974.0716199945,1617917607999
-2694089.845857459,-4297546.812078271,3853974.0716199945,1617917607999
-2694089.845857459,-4297546.812078271,3853974.0716199945,1617917607999
-2694089.845857459,-4297546.812078271,3853974.0716199945,1617917607999
-2694089.845857459,-4297546.812078271,3853974.0716199945,1617917607999
-2694089.845857459,-4297546.812078271,3853974.0716199945,1617917607999
-2694089.845857459,-4297546.812078271,3853974.0716199945,1617917607999
-2694089.845857459,-4297546.812078271,3853974.0716199945,1617917607999
-2694089.845857459,-4297546.812078271,3853974.0716199945,1617917607999
-2694089.845857459,-4297546.812078271,3853974.0716199945,1617917607999
-2694089.845857459,-4297546.812078271,3853974.0716199945,1617917607999
-2694089.845857459,-4297546.812078271,3853974.0716199945,1617917607999
-2694089.845857459,-4297546.812078271,3853974.0716199945,1617917607999
-2694089.845857459,-4297546.812078271,3853974.0716199945,1617917607999
-2694089.845857459,-4297546.812078271,3853974.0716199945,1617917607999
-2694089.845857459,-4297546.812078271,3853974.0716199945,1617917607999
-2694089.845857459,-4297546.812078271,3853974.0716199945,1617917607999
-2694089.845857459,-4297546.812078271,3853974.0716199945,1617917607999
-2694089.845857459,-4297546.812078271,3853974.0716199945,1617917607999
-2694089.845857459,-4297546.812078271,3853974.0716199945,1617917607999
-2694089.845857459,-4297546.812078271,3853974.0716199945,1617917607999
-2694089.845857459,-4297546.812078271,3853974.0716199945,1617917607999
-2694089.845857459,-4297546.812078271,3853974.0716199945,1617917607999
-2694089.845857459,-4297546.812078271,3853974.0716199945,1617917607999
-2694089.845857459,-4297546.812078271,3853974.0716199945,1617917607999
-2694089.845857459,-4297546.812078271,3853974.0716199945,1617917607999
-2694089.845857459,-4297546.812078271,3853974.0716199945,1617917607999
-2694089.845857459,-4297546.812078271,3853974.0716199945,1617917607999
-2694089.845857459,-4297546.812078271,3853974.0716199945,1617917607999
-2694089.845857459,-4297546.812078271,3853974.0716199945,1617917607999
-2694089.845857459,-4297546.812078271,3853974.0716199945,1617917607999
-2694089.845857459,-4297546.812078271,3853974.0716199945,1617917607999
-2694089.845857459,-4297546.812078271,3853974.0716199945,1617917607999
-2694089.845857459,-4297546.812078271,3853974.0716199945,1617917607999
-2694089.845857459,-4297546.812078271,3853974.0716199945,1617917607999
-2694089.845857459,-4297546.812078271,3853974.0716199945,1617917607999
-2694076.0475340784,-4297564.686711093,3853961.533553936,1617917608999
-2694076.0475340784,-4297564.686711093,3853961.533553936,1617917608999
-2694076.0475340784,-4297564.686711093,3853961.533553936,1617917608999
-2694076.0475340784,-4297564.686711093,3853961.533553936,1617917608999
-2694076.0475340784,-4297564.686711093,3853961.533553936,1617917608999
-2694076.0475340784,-4297564.686711093,3853961.533553936,1617917608999
-2694076.0475340784,-4297564.686711093,3853961.533553936,1617917608999
-2694076.0475340784,-4297564.686711093,3853961.533553936,1617917608999
-2694076.0475340784,-4297564.686711093,3853961.533553936,1617917608999
-2694076.0475340784,-4297564.686711093,3853961.533553936,1617917608999
-2694076.0475340784,-4297564.686711093,3853961.533553936,1617917608999
-2694076.0475340784,-4297564.686711093,3853961.533553936,1617917608999
-2694076.0475340784,-4297564.686711093,3853961.533553936,1617917608999
-2694076.0475340784,-4297564.686711093,3853961.533553936,1617917608999
-2694076.0475340784,-4297564.686711093,3853961.533553936,1617917608999
-2694076.0475340784,-4297564.686711093,3853961.533553936,1617917608999
-2694076.0475340784,-4297564.686711093,3853961.533553936,1617917608999
-2694076.0475340784,-4297564.686711093,3853961.533553936,1617917608999
-2694076.0475340784,-4297564.686711093,3853961.533553936,1617917608999
-2694076.0475340784,-4297564.686711093,3853961.533553936,1617917608999
-2694076.0475340784,-4297564.686711093,3853961.533553936,1617917608999
-2694076.0475340784,-4297564.686711093,3853961.533553936,1617917608999
-2694076.0475340784,-4297564.686711093,3853961.533553936,1617917608999
-2694076.0475340784,-4297564.686711093,3853961.533553936,1617917608999
-2694076.0475340784,-4297564.686711093,3853961.533553936,1617917608999
-2694076.0475340784,-4297564.686711093,3853961.533553936,1617917608999
-2694076.0475340784,-4297564.686711093,3853961.533553936,1617917608999
-2694076.0475340784,-4297564.686711093,3853961.533553936,1617917608999
-2694076.0475340784,-4297564.686711093,3853961.533553936,1617917608999
-2694076.0475340784,-4297564.686711093,3853961.533553936,1617917608999
-2694076.0475340784,-4297564.686711093,3853961.533553936,1617917608999
-2694076.0475340784,-4297564.686711093,3853961.533553936,1617917608999
-2694076.0475340784,-4297564.686711093,3853961.533553936,1617917608999
-2694076.0475340784,-4297564.686711093,3853961.533553936,1617917608999
-2694076.0475340784,-4297564.686711093,3853961.533553936,1617917608999
-2694076.0475340784,-4297564.686711093,3853961.533553936,1617917608999
-2694076.0475340784,-4297564.686711093,3853961.533553936,1617917608999
-2694076.0475340784,-4297564.686711093,3853961.533553936,1617917608999
-2694076.0475340784,-4297564.686711093,3853961.533553936,1617917608999
-2694076.0475340784,-4297564.686711093,3853961.533553936,1617917608999
-2694076.0475340784,-4297564.686711093,3853961.533553936,1617917608999
-2694065.459401499,-4297580.915967863,3853949.1696918327,1617917609999
-2694065.459401499,-4297580.915967863,3853949.1696918327,1617917609999
-2694065.459401499,-4297580.915967863,3853949.1696918327,1617917609999
-2694065.459401499,-4297580.915967863,3853949.1696918327,1617917609999
-2694065.459401499,-4297580.915967863,3853949.1696918327,1617917609999
-2694065.459401499,-4297580.915967863,3853949.1696918327,1617917609999
-2694065.459401499,-4297580.915967863,3853949.1696918327,1617917609999
-2694065.459401499,-4297580.915967863,3853949.1696918327,1617917609999
-2694065.459401499,-4297580.915967863,3853949.1696918327,1617917609999
-2694065.459401499,-4297580.915967863,3853949.1696918327,1617917609999
-2694065.459401499,-4297580.915967863,3853949.1696918327,1617917609999
-2694065.459401499,-4297580.915967863,3853949.1696918327,1617917609999
-2694065.459401499,-4297580.915967863,3853949.1696918327,1617917609999
-2694065.459401499,-4297580.915967863,3853949.1696918327,1617917609999
